State,County,POPESTIMATE2020,POPESTIMATE2021,DEATHS2020,DEATHS2021
Tennessee,Meigs County,12785,13049,57,180
Tennessee,Monroe County,46384,46698,157,730
Tennessee,Montgomery County,221160,227900,457,1805
Tennessee,Moore County,6457,6644,16,90
Tennessee,Morgan County,21020,21254,82,264
Tennessee,Obion County,30716,30466,121,519
Tennessee,Overton County,22588,22839,81,421
Tennessee,Perry County,8360,8472,29,124
Tennessee,Pickett County,4995,5079,14,83
Tennessee,Polk County,17569,17776,54,302
Tennessee,Putnam County,79982,81188,283,1034
Tennessee,Rhea County,32903,33136,113,506
Tennessee,Roane County,53513,53992,208,908
Tennessee,Robertson County,72860,74098,242,876
Tennessee,Rutherford County,343128,352182,684,2681
Tennessee,Scott County,21842,21917,67,307
Tennessee,Sequatchie County,15863,16396,33,229
Tennessee,Sevier County,98497,99517,307,1294
Tennessee,Shelby County,928644,924454,2811,10668
Tennessee,Smith County,19939,20172,67,266
Tennessee,Stewart County,13683,13855,64,194
Tennessee,Sullivan County,158092,159265,650,2475
Tennessee,Sumner County,197272,200557,500,2197
Tennessee,Tipton County,60961,61004,201,742
Tennessee,Trousdale County,11661,12035,21,134
Tennessee,Unicoi County,17867,17698,74,337
Tennessee,Union County,19820,20040,94,290
Tennessee,Van Buren County,6171,6324,31,72
Tennessee,Warren County,41023,41523,132,591
Tennessee,Washington County,133080,134236,468,1731
Tennessee,Wayne County,16202,16409,63,236
Tennessee,Weakley County,32864,33036,119,440
Tennessee,White County,27424,27650,100,444
Tennessee,Williamson County,249424,255735,378,1791
Tennessee,Wilson County,148564,151917,429,1555
Texas,Texas,29217653,29527941,60137,248605
Texas,Anderson County,57881,58402,205,757
Texas,Andrews County,18612,18440,25,129
Texas,Angelina County,86345,86506,281,1085
Texas,Aransas County,23916,24510,116,421
Texas,Archer County,8557,8681,32,113
Texas,Armstrong County,1847,1839,12,23
Texas,Atascosa County,49089,49939,128,534
Texas,Austin County,30109,30380,98,369
Texas,Bailey County,6859,6835,24,50
Texas,Bandera County,20987,21565,78,321
Texas,Bastrop County,97983,102058,194,923
Texas,Baylor County,3464,3477,11,62
Texas,Bee County,30990,30924,80,303
Texas,Bell County,371981,379617,715,2996
Texas,Bexar County,2014052,2028236,4255,16973
Texas,Blanco County,11454,11886,30,159
Texas,Borden County,641,617,4,12
Texas,Bosque County,18239,18503,75,313
Texas,Bowie County,92792,92581,317,1208
Texas,Brazoria County,373368,379689,754,3017
Texas,Brazos County,234480,237032,304,1455
Texas,Brewster County,9566,9450,21,108
Texas,Briscoe County,1421,1403,1,21
Texas,Brooks County,7030,6994,20,91
Texas,Brown County,38002,38192,168,579
Texas,Burleson County,17644,18051,64,281
Texas,Burnet County,49427,50954,152,654
Texas,Caldwell County,45967,46791,86,476
Texas,Calhoun County,20047,19727,63,247
Texas,Callahan County,13750,14115,51,214
Texas,Cameron County,421191,423029,804,3462
Texas,Camp County,12450,12616,34,183
Texas,Carson County,5808,5746,15,70
Texas,Cass County,28399,28560,124,526
Texas,Castro County,7337,7374,16,61
Texas,Chambers County,47051,48865,68,344
Texas,Cherokee County,50477,51097,157,652
Texas,Childress County,6648,6736,21,73
Texas,Clay County,10245,10263,24,188
Texas,Cochran County,2559,2516,7,14
Texas,Coke County,3288,3321,15,57
Texas,Coleman County,7671,7735,35,163
Texas,Collin County,1073149,1109462,1494,6467
Texas,Collingsworth County,2635,2615,14,35
Texas,Colorado County,20566,20630,70,307
Texas,Comal County,163573,174986,401,1617
Texas,Comanche County,13600,13775,63,224
Texas,Concho County,3319,3341,8,50
Texas,Cooke County,41697,42244,148,518
Texas,Coryell County,83096,84232,157,580
Texas,Cottle County,1374,1381,2,13
Texas,Crane County,4668,4680,20,31
Texas,Crockett County,3111,3068,8,34
Texas,Crosby County,5098,5106,14,66
Texas,Culberson County,2193,2193,5,27
Texas,Dallam County,7116,7172,17,49
Texas,Dallas County,2610957,2586050,4968,20305
Texas,Dawson County,12439,12413,42,136
Texas,Deaf Smith County,18503,18329,45,188
Texas,Delta County,5233,5392,11,58
Texas,Denton County,913900,941647,1200,5773
Texas,DeWitt County,19809,19918,68,280
Texas,Dickens County,1760,1740,5,31
Texas,Dimmit County,8563,8473,37,101
Texas,Donley County,3269,3268,12,51
Texas,Duval County,9808,9756,35,149
Texas,Eastland County,17754,17864,85,328
Texas,Ector County,165467,161091,368,1467
Texas,Edwards County,1414,1438,10,18
Texas,Ellis County,194272,202678,374,1735
Texas,El Paso County,866093,867947,1717,6772
Texas,Erath County,42715,43378,86,422
Texas,Falls County,16961,17313,47,211
Texas,Fannin County,35732,36569,137,499
Texas,Fayette County,24452,24687,91,350
Texas,Fisher County,3677,3706,8,47
Texas,Floyd County,5378,5350,15,68
Texas,Foard County,1086,1080,9,16
Texas,Fort Bend County,828632,858527,1144,4924
Texas,Franklin County,10366,10464,33,147
Texas,Freestone County,19445,19774,73,267
Texas,Frio County,18366,18436,50,172
Texas,Gaines County,21701,21895,45,144
Texas,Galveston County,351458,355062,832,3631
Texas,Garza County,5794,5863,18,39
Texas,Gillespie County,26732,27297,96,417
Texas,Glasscock County,1114,1149,1,10
Texas,Goliad County,7005,7163,19,78
Texas,Gonzales County,19653,19641,57,240
Texas,Gray County,21179,21030,65,292
Texas,Grayson County,136014,139336,420,1806
Texas,Gregg County,124175,124201,401,1551
Texas,Grimes County,29414,30287,85,327
Texas,Guadalupe County,173541,177036,354,1474
Texas,Hale County,32439,32220,84,386
Texas,Hall County,2801,2845,14,56
Texas,Hamilton County,8230,8229,39,143
Texas,Hansford County,5255,5159,12,46
Texas,Hardeman County,3559,3552,16,46
Texas,Hardin County,56277,56973,200,722
Texas,Harris County,4732491,4728030,8000,33862
Texas,Harrison County,68778,69150,200,807
Texas,Hartley County,5362,5397,11,30
Texas,Haskell County,5424,5411,22,74
Texas,Hays County,243809,255397,326,1491
Texas,Hemphill County,3368,3271,7,32
Texas,Henderson County,82348,83667,340,1333
Texas,Hidalgo County,872204,880356,1450,5852
Texas,Hill County,35965,36471,133,535
Texas,Hockley County,21490,21363,55,262
Texas,Hood County,61953,64222,244,878
Texas,Hopkins County,36795,37211,116,510
Texas,Houston County,22068,22241,75,353
Texas,Howard County,34797,34128,94,378
Texas,Hudspeth County,3196,3287,11,26
Texas,Hunt County,100231,103394,276,1226
Texas,Hutchinson County,20539,20495,86,263
Texas,Irion County,1522,1552,1,19
Texas,Jack County,8492,8712,27,102
Texas,Jackson County,15000,15121,39,166
Texas,Jasper County,32900,32975,134,504
Texas,Jeff Davis County,1978,1949,8,36
Texas,Jefferson County,255979,253704,754,2935
Texas,Jim Hogg County,4839,4801,21,65
Texas,Jim Wells County,38813,38847,121,503
Texas,Johnson County,180733,187280,469,1808
Texas,Jones County,19676,19873,43,200
Texas,Karnes County,14721,14754,55,178
Texas,Kaufman County,146986,157768,334,1353
Texas,Kendall County,44527,46788,120,509
Texas,Kenedy County,346,340,1,2
Texas,Kent County,759,749,3,10
Texas,Kerr County,52676,53161,204,872
Texas,Kimble County,4289,4365,18,48
Texas,King County,270,258,0,2
Texas,Kinney County,3127,3130,10,47
Texas,Kleberg County,30958,30635,90,331
Texas,Knox County,3361,3351,7,42
Texas,Lamar County,50077,50098,194,798
Texas,Lamb County,12984,12898,43,161
Texas,Lampasas County,21707,22252,63,250
Texas,La Salle County,6642,6670,14,46
Texas,Lavaca County,20338,20544,75,277
Texas,Lee County,17499,17706,35,178
Texas,Leon County,15727,15959,69,280
Texas,Liberty County,92351,97621,234,968
Texas,Limestone County,22103,22119,97,318
Texas,Lipscomb County,3042,2931,5,30
Texas,Live Oak County,11343,11377,34,112
Texas,Llano County,21249,21978,115,419
Texas,Loving County,67,57,0,3
Texas,Lubbock County,311419,314451,789,3165
Texas,Lynn County,5606,5688,20,61
Texas,McCulloch County,7567,7533,41,120
Texas,McLennan County,261023,263115,682,2692
Texas,McMullen County,599,608,1,6
Texas,Madison County,13445,13718,34,150
Texas,Marion County,9752,9645,43,178
Texas,Martin County,5250,5211,14,53
Texas,Mason County,3964,3943,11,46
Texas,Matagorda County,36269,36344,96,458
Texas,Maverick County,57844,58056,128,472
Texas,Medina County,50920,51981,133,586
Texas,Menard County,1971,1982,2,34
Texas,Midland County,170221,167969,341,1363
Texas,Milam County,24724,25106,91,322
Texas,Mills County,4439,4480,25,90
Texas,Mitchell County,8985,9070,35,70
Texas,Montague County,19969,20409,101,358
Texas,Montgomery County,624938,648886,1201,5310
Texas,Moore County,21273,21118,37,162
Texas,Morris County,11963,12030,53,197
Texas,Motley County,1052,1067,10,20
Texas,Nacogdoches County,64624,64668,161,773
Texas,Navarro County,52784,53591,153,659
Texas,Newton County,12163,12241,39,215
Texas,Nolan County,14721,14597,49,229
Texas,Nueces County,353090,353079,905,3677
Texas,Ochiltree County,9960,9782,10,70
Texas,Oldham County,1761,1717,6,9
Texas,Orange County,84702,84742,281,1059
Texas,Palo Pinto County,28427,28686,113,426
Texas,Panola County,22513,22675,73,308
Texas,Parker County,149432,156764,411,1490
Texas,Parmer County,9851,9813,22,69
Texas,Pecos County,15165,15118,32,119
Texas,Polk County,50505,51899,196,798
Texas,Potter County,118173,116547,380,1490
Texas,Presidio County,6102,6140,15,54
Texas,Rains County,12199,12509,32,155
Texas,Randall County,141231,143854,340,1393
Texas,Reagan County,3376,3253,5,17
Texas,Real County,2743,2826,16,53
Texas,Red River County,11550,11555,58,247
Texas,Reeves County,14730,14487,36,134
Texas,Refugio County,6747,6756,17,69
Texas,Roberts County,823,797,1,12
Texas,Robertson County,16740,16958,75,204
Texas,Rockwall County,109090,116381,157,780
Texas,Runnels County,9921,9943,44,155
Texas,Rusk County,52225,52743,140,638
Texas,Sabine County,9881,10039,51,168
Texas,San Augustine County,7919,7922,42,158
Texas,San Jacinto County,27483,27878,98,397
Texas,San Patricio County,68772,69699,190,711
Texas,San Saba County,5730,5827,24,65
Texas,Schleicher County,2442,2429,5,31
Texas,Scurry County,16931,16824,49,192
Texas,Shackelford County,3122,3212,3,42
Texas,Shelby County,23926,23939,85,367
Texas,Sherman County,2780,2798,5,18
Texas,Smith County,234063,237186,642,2589
Texas,Somervell County,9214,9469,21,112
Texas,Starr County,65835,66049,130,512
Texas,Stephens County,9079,9173,32,119
Texas,Sterling County,1383,1381,4,15
Texas,Stonewall County,1245,1217,10,14
Texas,Sutton County,3362,3319,10,23
Texas,Swisher County,6957,7008,19,74
Texas,Tarrant County,2114709,2126477,4108,16870
Texas,Taylor County,143383,143326,416,1719
Texas,Terrell County,744,724,6,7
Texas,Terry County,11792,11754,30,134
Texas,Throckmorton County,1443,1495,6,22
Texas,Titus County,31264,31183,98,347
Texas,Tom Green County,120105,119411,319,1264
Texas,Travis County,1296100,1305154,1738,7630
Texas,Trinity County,13623,13827,68,257
Texas,Tyler County,19797,20077,75,306
Texas,Upshur County,40975,41774,138,535
Texas,Upton County,3296,3265,12,24
Texas,Uvalde County,24540,24729,83,364
Texas,Val Verde County,47582,47564,102,482
Texas,Van Zandt County,59690,61275,206,833
Texas,Victoria County,91236,90964,274,1043
Texas,Walker County,76543,77977,145,735
Texas,Waller County,57349,59781,97,431
Texas,Ward County,11656,11194,27,87
Texas,Washington County,35837,35891,94,501
Texas,Webb County,267234,267945,445,1713
Texas,Wharton County,41550,41721,121,471
Texas,Wheeler County,4980,4927,7,64
Texas,Wichita County,129546,130069,355,1678
Texas,Wilbarger County,12846,12731,40,177
Texas,Willacy County,20129,20316,57,212
Texas,Williamson County,615266,643026,899,3961
Texas,Wilson County,49994,51257,114,545
Texas,Winkler County,7749,7415,21,67
Texas,Wise County,68866,71714,208,786
Texas,Wood County,45010,45875,173,825
Texas,Yoakum County,7669,7607,24,56
Texas,Young County,17839,17977,80,276
Texas,Zapata County,13884,13908,20,130
Texas,Zavala County,9652,9534,40,119
Utah,Utah,3281684,3337975,5705,22167
Utah,Beaver County,7076,7249,13,55
Utah,Box Elder County,57908,59688,130,481
Utah,Cache County,133527,137417,169,662
Utah,Carbon County,20465,20372,60,238
Utah,Daggett County,952,976,3,7
Utah,Davis County,363492,367285,614,2218
Utah,Duchesne County,19581,19790,41,146
Utah,Emery County,9837,9967,29,101
Utah,Garfield County,5090,5129,11,53
Utah,Grand County,9681,9663,18,74
Utah,Iron County,57640,60519,115,403
Utah,Juab County,11824,12155,21,98
Utah,Kane County,7673,7992,24,67
Utah,Millard County,13015,13164,43,131
Utah,Morgan County,12392,12657,17,70
Utah,Piute County,1437,1487,2,14
Utah,Rich County,2504,2597,5,11
Utah,Salt Lake County,1186236,1186421,2075,8357
Utah,San Juan County,14525,14489,44,176
Utah,Sanpete County,28508,29106,70,248
Utah,Sevier County,21546,21906,60,232
Utah,Summit County,42452,43093,38,218
Utah,Tooele County,73281,76640,116,424
Utah,Uintah County,35618,36204,94,283
Utah,Utah County,663143,684986,865,3128
Utah,Wasatch County,35032,36173,50,219
Utah,Washington County,181924,191226,441,1901
Utah,Wayne County,2497,2558,11,26
Utah,Weber County,262828,267066,526,2126
Vermont,Vermont,642495,645570,1804,6884
Vermont,Addison County,37292,37260,101,414
Vermont,Bennington County,37271,37312,118,547
Vermont,Caledonia County,30184,30403,97,363
Vermont,Chittenden County,168289,168865,387,1358
Vermont,Essex County,5910,5925,22,89
Vermont,Franklin County,49996,50325,124,490
Vermont,Grand Isle County,7278,7421,22,65
Vermont,Lamoille County,25914,26126,62,250
Vermont,Orange County,29259,29541,94,319
Vermont,Orleans County,27355,27546,103,356
Vermont,Rutland County,60455,60591,210,767
Vermont,Washington County,59748,59969,170,628
Vermont,Windham County,45844,46090,120,548
Vermont,Windsor County,57700,58196,174,690
Virginia,Virginia,8632044,8642274,20881,84697
Virginia,Accomack County,33348,33246,134,560
Virginia,Albemarle County,112496,113535,243,1068
Virginia,Alleghany County,15161,14986,66,276
Virginia,Amelia County,13246,13268,49,195
Virginia,Amherst County,31262,31273,129,449
Virginia,Appomattox County,16133,16353,59,200
Virginia,Arlington County,238766,232965,253,1255
Virginia,Augusta County,77512,77563,258,958
Virginia,Bath County,4196,4114,20,60
Virginia,Bedford County,79504,80131,225,1061
Virginia,Bland County,6247,6173,26,95
Virginia,Botetourt County,33614,33866,99,476
Virginia,Brunswick County,15806,15940,51,229
Virginia,Buchanan County,20216,19816,105,384
Virginia,Buckingham County,16820,16947,52,210
Virginia,Campbell County,55638,55492,164,691
Virginia,Caroline County,30905,31332,84,356
Virginia,Carroll County,29130,29048,120,485
Virginia,Charles City County,6733,6594,29,132
Virginia,Charlotte County,11506,11448,54,190
Virginia,Chesterfield County,365566,370688,830,3309
Virginia,Clarke County,14788,14881,42,213
Virginia,Craig County,4880,4865,19,77
Virginia,Culpeper County,52717,53596,145,548
Virginia,Cumberland County,9656,9681,33,130
Virginia,Dickenson County,14045,13787,68,264
Virginia,Dinwiddie County,27900,27912,72,367
Virginia,Essex County,10591,10573,44,147
Virginia,Fairfax County,1148472,1139720,1541,7071
Virginia,Fauquier County,72938,73815,188,709
Virginia,Floyd County,15474,15566,36,183
Virginia,Fluvanna County,27280,27723,66,273
Virginia,Franklin County,54469,54938,174,776
Virginia,Frederick County,91766,93717,225,954
Virginia,Giles County,16754,16562,84,269
Virginia,Gloucester County,38688,39069,129,499
Virginia,Goochland County,24828,25488,73,259
Virginia,Grayson County,15300,15359,50,241
Virginia,Greene County,20591,20968,57,205
Virginia,Greensville County,11393,11437,32,140
Virginia,Halifax County,33901,33738,165,585
Virginia,Hanover County,110102,111603,303,1140
Virginia,Henrico County,334298,333554,809,3404
Virginia,Henry County,50782,50248,234,862
Virginia,Highland County,2236,2226,8,39
Virginia,Isle of Wight County,38658,39278,124,458
Virginia,James City County,78412,79882,220,851
Virginia,King and Queen County,6590,6662,32,121
Virginia,King George County,26806,27489,58,211
Virginia,King William County,17905,18171,46,190
Virginia,Lancaster County,10910,10928,59,241
Virginia,Lee County,22084,21983,80,403
Virginia,Loudoun County,422597,427592,490,2046
Virginia,Louisa County,37757,38848,111,465
Virginia,Lunenburg County,11930,11926,46,207
Virginia,Madison County,13837,13942,54,143
Virginia,Mathews County,8524,8546,36,151
Virginia,Mecklenburg County,30287,30248,139,565
Virginia,Middlesex County,10623,10781,42,188
Virginia,Montgomery County,99508,98473,195,796
Virginia,Nelson County,14732,14790,61,208
Virginia,New Kent County,23086,23897,62,239
Virginia,Northampton County,12232,12085,53,212
Virginia,Northumberland County,11839,12029,54,258
Virginia,Nottoway County,15614,15594,63,218
Virginia,Orange County,36396,37188,119,461
Virginia,Page County,23693,23807,97,369
Virginia,Patrick County,17560,17602,77,305
Virginia,Pittsylvania County,60312,59972,220,922
Virginia,Powhatan County,30433,31136,76,311
Virginia,Prince Edward County,21853,21932,90,265
Virginia,Prince George County,43023,42880,84,320
Virginia,Prince William County,482738,484472,595,2597
Virginia,Pulaski County,33760,33759,152,539
Virginia,Rappahannock County,7312,7407,22,88
Virginia,Richmond County,8920,9017,24,129
Virginia,Roanoke County,96845,96589,310,1157
Virginia,Rockbridge County,22610,22641,87,283
Virginia,Rockingham County,83758,84394,206,929
Virginia,Russell County,25726,25550,120,429
Virginia,Scott County,21547,21419,100,397
Virginia,Shenandoah County,44255,44752,129,643
Virginia,Smyth County,29730,29477,152,554
Virginia,Southampton County,17949,18006,52,249
Virginia,Spotsylvania County,140475,143676,281,1242
Virginia,Stafford County,157604,160877,270,1025
Virginia,Surry County,6546,6530,25,78
Virginia,Sussex County,10768,10763,51,160
Virginia,Tazewell County,40343,39925,173,793
Virginia,Warren County,40782,40925,107,507
Virginia,Washington County,53839,53635,218,864
Virginia,Westmoreland County,18496,18731,81,262
Virginia,Wise County,36018,35647,183,600
Virginia,Wythe County,28274,28178,116,449
Virginia,York County,70154,70915,147,646
Virginia,Alexandria city,159097,154706,204,1046
Virginia,Bristol city,17259,17054,71,270
Virginia,Buena Vista city,6620,6601,24,97
Virginia,Charlottesville city,46423,45672,89,329
Virginia,Chesapeake city,249679,251269,605,2398
Virginia,Colonial Heights city,18191,18273,70,236
Virginia,Covington city,5721,5717,31,72
Virginia,Danville city,42465,42215,235,779
Virginia,Emporia city,5716,5667,26,86
Virginia,Fairfax city,24129,24276,91,263
Virginia,Falls Church city,14654,14493,42,130
Virginia,Franklin city,8171,8217,36,115
Virginia,Fredericksburg city,27995,28367,69,285
Virginia,Galax city,6691,6660,43,115
Virginia,Hampton city,137131,137746,409,1476
Virginia,Harrisonburg city,51675,51430,91,342
Virginia,Hopewell city,22967,23140,105,316
Virginia,Lexington city,7313,7456,31,72
Virginia,Lynchburg city,78871,79009,248,899
Virginia,Manassas city,42728,42708,59,268
Virginia,Manassas Park city,17140,17002,22,72
Virginia,Martinsville city,13422,13517,107,262
Virginia,Newport News city,185916,184587,485,1888
Virginia,Norfolk city,237591,235089,602,2440
Virginia,Norton city,3679,3666,14,49
Virginia,Petersburg city,33428,33429,138,570
Virginia,Poquoson city,12455,12574,37,139
Virginia,Portsmouth city,98015,97840,256,1203
Virginia,Radford city,16089,16499,39,116
Virginia,Richmond city,226670,226604,639,2544
Virginia,Roanoke city,99875,98865,341,1391
Virginia,Salem city,25374,25373,106,377
Virginia,Staunton city,25800,25661,104,388
Virginia,Suffolk city,94685,96194,254,995
Virginia,Virginia Beach city,459373,457672,934,4164
Virginia,Waynesboro city,22279,22550,65,327
Virginia,Williamsburg city,15445,15590,55,146
Virginia,Winchester city,28008,28136,68,294
Washington,Washington,7718785,7738692,17643,70836
Washington,Adams County,20605,20621,28,142
Washington,Asotin County,22290,22397,88,325
Washington,Benton County,207230,210025,522,1926
Washington,Chelan County,79185,79646,192,817
Washington,Clallam County,77280,78209,288,1227
Washington,Clark County,505013,511404,1184,4708
Washington,Columbia County,3949,4042,20,43
Washington,Cowlitz County,110924,111524,380,1388
Washington,Douglas County,42998,43696,98,396
Washington,Ferry County,7178,7273,38,91
Washington,Franklin County,97076,98268,160,578
Washington,Garfield County,2292,2346,7,24
Washington,Grant County,99365,100297,227,885
Washington,Grays Harbor County,75811,76841,267,1077
Washington,Island County,86948,87432,237,905
Washington,Jefferson County,33048,33605,108,473
Washington,King County,2272571,2252305,4062,16444
Washington,Kitsap County,275660,274314,662,2832
Washington,Kittitas County,44589,45499,90,402
Washington,Klickitat County,22783,23118,67,256
Washington,Lewis County,82474,84398,277,1107
Washington,Lincoln County,10920,11232,28,160
Washington,Mason County,66028,67615,199,832
Washington,Okanogan County,42118,42634,140,555
Washington,Pacific County,23470,23948,79,399
Washington,Pend Oreille County,13482,13886,50,201
Washington,Pierce County,922828,925708,2125,8582
Washington,San Juan County,17818,18557,38,174
Washington,Skagit County,129852,130696,339,1555
Washington,Skamania County,12034,12170,24,126
Washington,Snohomish County,829331,833540,1768,7163
Washington,Spokane County,540700,546040,1452,5802
Washington,Stevens County,46566,47426,159,606
Washington,Thurston County,295729,297977,729,2818
Washington,Wahkiakum County,4443,4582,11,55
Washington,Walla Walla County,62574,62682,183,700
Washington,Whatcom County,227304,228831,501,2098
Washington,Whitman County,47786,47873,78,317
Washington,Yakima County,256533,256035,738,2647
West Virginia,West Virginia,1789798,1782959,6995,27102
West Virginia,Barbour County,15440,15468,74,230
West Virginia,Berkeley County,122654,126069,339,1313
West Virginia,Boone County,21714,21312,104,360
West Virginia,Braxton County,12386,12247,55,217
West Virginia,Brooke County,22469,22140,111,373
West Virginia,Cabell County,94137,93418,401,1412
West Virginia,Calhoun County,6199,6176,30,86
West Virginia,Clay County,8006,7892,30,140
West Virginia,Doddridge County,7786,7735,20,98
West Virginia,Fayette County,40358,39927,188,791
West Virginia,Gilmer County,7378,7377,31,87
West Virginia,Grant County,10954,10983,65,166
West Virginia,Greenbrier County,32866,32608,173,634
West Virginia,Hampshire County,23067,23302,95,357
West Virginia,Hancock County,29019,28656,139,479
West Virginia,Hardy County,14240,14160,38,189
West Virginia,Harrison County,65771,65158,267,1075
West Virginia,Jackson County,27735,27738,94,416
West Virginia,Jefferson County,57732,58370,140,619
West Virginia,Kanawha County,180048,177952,740,2924
West Virginia,Lewis County,17009,16892,68,260
West Virginia,Lincoln County,20337,20126,98,373
West Virginia,Logan County,32473,31909,160,619
West Virginia,McDowell County,18916,18363,97,365
West Virginia,Marion County,56157,56001,208,800
West Virginia,Marshall County,30444,30115,132,471
West Virginia,Mason County,25356,25157,126,441
West Virginia,Mercer County,59462,59097,260,1058
West Virginia,Mineral County,26877,26857,96,421
West Virginia,Mingo County,23455,23005,103,448
West Virginia,Monongalia County,105916,106387,196,888
West Virginia,Monroe County,12330,12332,61,192
West Virginia,Morgan County,17037,17221,83,264
West Virginia,Nicholas County,24523,24300,99,414
West Virginia,Ohio County,42264,41776,174,708
West Virginia,Pendleton County,6134,6142,25,101
West Virginia,Pleasants County,7649,7601,31,110
West Virginia,Pocahontas County,7847,7841,36,140
West Virginia,Preston County,34176,34358,124,414
West Virginia,Putnam County,57399,57260,176,761
West Virginia,Raleigh County,74349,73771,324,1270
West Virginia,Randolph County,27852,27806,104,473
West Virginia,Ritchie County,8424,8383,31,151
West Virginia,Roane County,13977,13898,56,222
West Virginia,Summers County,11915,11908,57,182
West Virginia,Taylor County,16701,16492,59,235
West Virginia,Tucker County,6752,6672,23,137
West Virginia,Tyler County,8279,8155,35,139
West Virginia,Upshur County,23783,23791,75,328
West Virginia,Wayne County,38830,38498,183,627
West Virginia,Webster County,8329,8249,40,129
West Virginia,Wetzel County,14382,14170,61,290
West Virginia,Wirt County,5183,5063,9,70
West Virginia,Wood County,83996,83624,373,1259
West Virginia,Wyoming County,21326,21051,78,376
Wisconsin,Wisconsin,5892323,5895908,16194,62985
Wisconsin,Adams County,20673,20875,68,318
Wisconsin,Ashland County,15977,16107,58,188
Wisconsin,Barron County,46643,46719,158,589
Wisconsin,Bayfield County,16229,16320,54,230
Wisconsin,Brown County,268741,269591,640,2397
Wisconsin,Buffalo County,13320,13302,30,150
Wisconsin,Burnett County,16588,16744,36,208
Wisconsin,Calumet County,52476,52539,93,453
Wisconsin,Chippewa County,66279,66865,161,702
Wisconsin,Clark County,34628,34746,97,386
Wisconsin,Columbia County,58510,58488,161,629
Wisconsin,Crawford County,16086,16075,63,193
Wisconsin,Dane County,562306,563951,1043,4186
Wisconsin,Dodge County,89262,89313,315,1141
Wisconsin,Door County,30102,30369,103,420
Wisconsin,Douglas County,44275,44203,171,519
Wisconsin,Dunn County,45440,45547,90,358
Wisconsin,Eau Claire County,105818,106452,233,1008
Wisconsin,Florence County,4556,4593,13,72
Wisconsin,Fond du Lac County,104076,104362,310,1146
Wisconsin,Forest County,9160,9258,35,117
Wisconsin,Grant County,51934,52110,148,571
Wisconsin,Green County,36992,36988,125,431
Wisconsin,Green Lake County,18997,19229,74,255
Wisconsin,Iowa County,23676,23756,73,214
Wisconsin,Iron County,6128,6178,32,106
Wisconsin,Jackson County,21102,21121,68,256
Wisconsin,Jefferson County,84858,84943,225,902
Wisconsin,Juneau County,26759,26802,79,319
Wisconsin,Kenosha County,169073,168732,472,1700
Wisconsin,Kewaunee County,20539,20543,53,257
Wisconsin,La Crosse County,120852,120433,315,1177
Wisconsin,Lafayette County,16605,16784,37,167
Wisconsin,Langlade County,19438,19502,85,286
Wisconsin,Lincoln County,28374,28541,101,416
Wisconsin,Manitowoc County,81250,81505,299,987
Wisconsin,Marathon County,137954,137648,342,1473
Wisconsin,Marinette County,41869,41875,156,597
Wisconsin,Marquette County,15584,15792,55,234
Wisconsin,Menominee County,4255,4289,18,81
Wisconsin,Milwaukee County,938149,928059,2647,10375
Wisconsin,Monroe County,46281,46193,116,509
Wisconsin,Oconto County,39043,39356,100,477
Wisconsin,Oneida County,37839,38259,151,577
Wisconsin,Outagamie County,190832,191545,443,1754
Wisconsin,Ozaukee County,91569,92497,267,975
Wisconsin,Pepin County,7335,7364,22,79
Wisconsin,Pierce County,42191,42587,95,374
Wisconsin,Polk County,45006,45431,114,538
Wisconsin,Portage County,70378,70468,152,620
Wisconsin,Price County,14015,14050,44,206
Wisconsin,Racine County,197440,196896,588,2231
Wisconsin,Richland County,17274,17212,50,216
Wisconsin,Rock County,163643,164381,468,1866
Wisconsin,Rusk County,14168,14123,51,188
Wisconsin,St. Croix County,93797,95044,203,777
Wisconsin,Sauk County,65718,65697,201,718
Wisconsin,Sawyer County,18107,18295,72,257
Wisconsin,Shawano County,40838,40859,140,533
Wisconsin,Sheboygan County,117937,117747,349,1353
Wisconsin,Taylor County,19897,19923,62,209
Wisconsin,Trempealeau County,30776,30724,68,324
Wisconsin,Vernon County,30693,30915,106,365
Wisconsin,Vilas County,23076,23520,90,353
Wisconsin,Walworth County,106499,106799,282,1242
Wisconsin,Washburn County,16597,16752,69,259
Wisconsin,Washington County,136732,137175,368,1439
Wisconsin,Waukesha County,407148,408756,1136,4438
Wisconsin,Waupaca County,51713,51570,228,821
Wisconsin,Waushara County,24511,24828,76,331
Wisconsin,Winnebago County,171646,171623,510,1801
Wisconsin,Wood County,74091,74070,237,941
Wyoming,Wyoming,577267,578803,1500,6042
Wyoming,Albany County,37079,37608,58,256
Wyoming,Big Horn County,11467,11632,48,134
Wyoming,Campbell County,47116,46401,86,385
Wyoming,Carbon County,14499,14649,44,178
Wyoming,Converse County,13724,13672,36,137
Wyoming,Crook County,7178,7315,31,92
Wyoming,Fremont County,39177,39336,146,567
Wyoming,Goshen County,12503,12537,37,200
Wyoming,Hot Springs County,4622,4597,20,82
Wyoming,Johnson County,8459,8623,25,96
Wyoming,Laramie County,100690,100863,263,996
Wyoming,Lincoln County,19674,20153,26,186
Wyoming,Natrona County,80229,79555,213,930
Wyoming,Niobrara County,2439,2438,12,26
Wyoming,Park County,29656,30108,85,348
Wyoming,Platte County,8623,8699,28,104
Wyoming,Sheridan County,30996,31646,83,377
